epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.00025,,0.01,,
0.0,10000.0,289.0,640.0,10000.0,34.602077,65.625,65.625,-0.031625874,0.0002497952,,0.01,2.8433352,
0.0,20000.0,352.0,1440.0,20000.0,56.81818,37.5,51.5625,-0.0333443,0.0002495392,,0.01,2.8215506,
0.0,30000.0,416.0,2240.0,30000.0,72.11539,21.875,41.666668,-0.033710252,0.0002492832,,0.01,2.824056,
0.0,40000.0,479.0,3040.0,40000.0,83.50731,0.0,31.25,-0.03546921,0.0002490272,,0.01,2.8235953,
0.0,50000.0,542.0,3840.0,50000.0,92.25092,71.875,39.375,-0.031485543,0.0002487712,,0.01,2.817768,
0.0,60000.0,604.0,4640.0,60000.0,99.337746,53.125,41.666668,-0.032434095,0.0002485152,,0.01,2.8109422,
0.0,70000.0,668.0,5440.0,70000.0,104.79042,28.125,39.732143,-0.035326753,0.0002482592,,0.01,2.8104727,
0.0,80000.0,730.0,6240.0,80000.0,109.58904,59.375,42.1875,-0.031765662,0.0002480032,,0.01,2.800111,
0.0,90000.0,784.0,6880.0,90000.0,114.79592,59.375,44.09722,-0.033507124,0.0002477984,,0.01,2.7970102,
0.0,100000.0,848.0,7680.0,100000.0,117.92453,53.125,45.0,-0.032888528,0.0002475424,,0.01,2.7840147,
0.0,110000.0,912.0,8480.0,110000.0,120.61404,21.875,42.897728,-0.030710308,0.0002472864,,0.01,2.7481413,
0.0,120000.0,976.0,9280.0,120000.0,122.95082,50.0,43.489582,-0.034429803,0.0002470304,,0.01,2.791093,
0.0,130000.0,1040.0,10080.0,130000.0,125.0,68.75,45.432693,-0.032749247,0.0002467744,,0.01,2.7748513,
0.0,140000.0,1103.0,10880.0,140000.0,126.92657,50.0,45.75893,-0.033008,0.0002465184,,0.01,2.7342343,
0.0,150000.0,1166.0,11680.0,150000.0,128.64494,21.875,44.166668,-0.034321547,0.0002462624,,0.01,2.7785053,
