epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.00025,,0.01,,
0.0,10000.0,294.0,640.0,10000.0,34.013607,68.75,68.75,-0.03305056,0.0002497952,,0.01,2.8499339,
0.0,20000.0,358.0,1440.0,20000.0,55.86592,50.0,59.375,-0.03235577,0.0002495392,,0.01,2.8158138,
0.0,30000.0,421.0,2240.0,30000.0,71.25891,37.5,52.083332,-0.032404907,0.0002492832,,0.01,2.8431268,
0.0,40000.0,484.0,3040.0,40000.0,82.64463,90.625,61.71875,-0.033239305,0.0002490272,,0.01,2.8302178,
0.0,50000.0,548.0,3840.0,50000.0,91.240875,50.0,59.375,-0.032386623,0.0002487712,,0.01,2.8304586,
0.0,60000.0,612.0,4640.0,60000.0,98.039215,34.375,55.208332,-0.03233892,0.0002485152,,0.01,2.8343449,
0.0,70000.0,677.0,5440.0,70000.0,103.39734,6.25,48.214287,-0.03373009,0.0002482592,,0.01,2.8413,
0.0,80000.0,741.0,6240.0,80000.0,107.96221,68.75,50.78125,-0.03211837,0.0002480032,,0.01,2.8371544,
0.0,90000.0,795.0,6880.0,90000.0,113.20755,43.75,50.0,-0.03425433,0.0002477984,,0.01,2.8347943,
0.0,100000.0,858.0,7680.0,100000.0,116.55012,62.5,51.25,-0.033205025,0.0002475424,,0.01,2.7976916,
0.0,110000.0,921.0,8480.0,110000.0,119.435394,43.75,50.56818,-0.034529112,0.0002472864,,0.01,2.8294356,
0.0,120000.0,982.0,9280.0,120000.0,122.19959,21.875,48.177082,-0.03468779,0.0002470304,,0.01,2.8293173,
0.0,130000.0,1044.0,10080.0,130000.0,124.52107,28.125,46.634617,-0.03317207,0.0002467744,,0.01,2.800152,
0.0,140000.0,1107.0,10880.0,140000.0,126.46793,6.25,43.75,-0.037312437,0.0002465184,,0.01,2.8067024,
0.0,150000.0,1171.0,11680.0,150000.0,128.09564,37.5,43.333332,-0.03487626,0.0002462624,,0.01,2.7964144,
