epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,439.0,720.0,10000.0,22.779043,31.25,31.25,-0.02532004,1e-04,,0.01,2.8825996,
0.0,20000.0,610.0,1520.0,20000.0,32.786884,31.25,31.25,-0.020168582,1e-04,,0.01,2.8595219,
0.0,30000.0,771.0,2320.0,30000.0,38.910507,12.5,25.0,-0.014703318,1e-04,,0.01,2.8657718,
0.0,40000.0,921.0,3120.0,40000.0,43.431053,75.0,37.5,-0.021753153,1e-04,,0.01,2.8414464,
0.0,50000.0,1063.0,3840.0,50000.0,47.03669,0.0,30.0,-0.025309078,1e-04,,0.01,2.8447435,
0.0,60000.0,1215.0,4640.0,60000.0,49.382717,93.75,40.625,-0.02511626,1e-04,,0.01,2.8077118,
0.0,70000.0,1368.0,5440.0,70000.0,51.16959,43.75,41.07143,-0.025287077,1e-04,,0.01,2.7971203,
0.0,80000.0,1519.0,6240.0,80000.0,52.66623,25.0,39.0625,-0.033695776,1e-04,,0.01,2.80412,
0.0,90000.0,1660.0,6960.0,90000.0,54.21687,56.25,40.97222,-0.030518886,1e-04,,0.01,2.755491,
0.0,100000.0,1809.0,7760.0,100000.0,55.27916,0.0,36.875,-0.029893309,1e-04,,0.01,2.7616742,
0.0,110000.0,1957.0,8560.0,110000.0,56.20848,150.0,47.159092,-0.013883818,1e-04,,0.01,2.7098296,
0.0,120000.0,2108.0,9360.0,120000.0,56.925995,0.0,43.229168,-0.026153186,1e-04,,0.01,2.7415586,
0.0,130000.0,2250.0,10080.0,130000.0,57.77778,31.25,42.307693,-0.023829207,1e-04,,0.01,2.7084105,
0.0,140000.0,2402.0,10880.0,140000.0,58.284763,62.5,43.75,-0.029909475,1e-04,,0.01,2.7002895,
0.0,150000.0,2556.0,11680.0,150000.0,58.685448,62.5,45.0,-0.02496441,1e-04,,0.01,2.6866052,
0.0,160000.0,2710.0,12480.0,160000.0,59.040592,87.5,47.65625,-0.02112672,1e-04,,0.01,2.6290152,
0.0,170000.0,2857.0,13280.0,170000.0,59.502975,131.25,52.57353,-0.01657166,1e-04,,0.01,2.6612606,
0.0,180000.0,2997.0,14000.0,180000.0,60.06006,12.5,50.34722,-0.03632074,1e-04,,0.01,2.683866,
0.0,190000.0,3147.0,14800.0,190000.0,60.37496,106.25,53.289474,-0.02638034,1e-04,,0.01,2.7137523,
0.0,200000.0,3299.0,15600.0,200000.0,60.62443,12.5,51.25,-0.032518957,1e-04,,0.01,2.713559,
0.0,210000.0,3452.0,16400.0,210000.0,60.834297,31.25,50.29762,-0.024822908,1e-04,,0.01,2.6338792,
0.0,220000.0,3593.0,17120.0,220000.0,61.23017,100.0,52.55682,-0.028368438,1e-04,,0.01,2.6310284,
0.0,230000.0,3741.0,17920.0,230000.0,61.48089,43.75,52.173912,-0.030548746,1e-04,,0.01,2.685921,
0.0,240000.0,3891.0,18720.0,240000.0,61.6808,93.75,53.90625,-0.030210927,1e-04,,0.01,2.5213842,
0.0,250000.0,4042.0,19520.0,250000.0,61.85057,156.25,58.0,-0.021555487,1e-04,,0.01,2.5508034,
0.0,260000.0,4181.0,20240.0,260000.0,62.18608,100.0,59.615383,-0.02200653,1e-04,,0.01,2.4886608,
0.0,270000.0,4334.0,21040.0,270000.0,62.298107,56.25,59.49074,-0.018786121,1e-04,,0.01,2.5353217,
0.0,280000.0,4484.0,21840.0,280000.0,62.444244,56.25,59.375,-0.025497176,1e-04,,0.01,2.5869281,
0.0,290000.0,4636.0,22640.0,290000.0,62.553925,31.25,58.405174,-0.033194266,1e-04,,0.01,2.5292783,
