epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,437.0,720.0,10000.0,22.883295,62.5,62.5,-0.017636694,1e-04,,0.01,2.8780541,
0.0,20000.0,606.0,1520.0,20000.0,33.0033,25.0,43.75,-0.024855357,1e-04,,0.01,2.868462,
0.0,30000.0,767.0,2320.0,30000.0,39.11343,43.75,43.75,-0.029161114,1e-04,,0.01,2.8599656,
0.0,40000.0,919.0,3120.0,40000.0,43.52557,75.0,51.5625,-0.0266666,1e-04,,0.01,2.8568034,
0.0,50000.0,1062.0,3840.0,50000.0,47.08098,31.25,47.5,-0.027619723,1e-04,,0.01,2.8444393,
0.0,60000.0,1215.0,4640.0,60000.0,49.382717,75.0,52.083332,-0.009073695,1e-04,,0.01,2.7831867,
0.0,70000.0,1367.0,5440.0,70000.0,51.207024,12.5,46.42857,-0.021802375,1e-04,,0.01,2.8027053,
0.0,80000.0,1515.0,6240.0,80000.0,52.80528,100.0,53.125,-0.019165242,1e-04,,0.01,2.756688,
0.0,90000.0,1653.0,6960.0,90000.0,54.44646,43.75,52.083332,-0.027040599,1e-04,,0.01,2.7621522,
0.0,100000.0,1804.0,7760.0,100000.0,55.432373,12.5,48.125,-0.019594587,1e-04,,0.01,2.7510395,
0.0,110000.0,1955.0,8560.0,110000.0,56.265984,125.0,55.113636,-0.026136944,1e-04,,0.01,2.7741868,
0.0,120000.0,2106.0,9360.0,120000.0,56.980057,31.25,53.125,-0.041805837,1e-04,,0.01,2.7718616,
0.0,130000.0,2246.0,10080.0,130000.0,57.880676,131.25,59.134617,-0.023729103,1e-04,,0.01,2.7574203,
0.0,140000.0,2393.0,10880.0,140000.0,58.50397,50.0,58.482143,-0.02973082,1e-04,,0.01,2.7185812,
0.0,150000.0,2545.0,11680.0,150000.0,58.939095,12.5,55.416668,-0.025224868,1e-04,,0.01,2.7323682,
0.0,160000.0,2698.0,12480.0,160000.0,59.30319,43.75,54.6875,-0.031553674,1e-04,,0.01,2.6485915,
0.0,170000.0,2850.0,13280.0,170000.0,59.649124,100.0,57.35294,-0.02246899,1e-04,,0.01,2.5982165,
0.0,180000.0,2991.0,14000.0,180000.0,60.180542,0.0,54.166668,-0.03369471,1e-04,,0.01,2.622985,
0.0,190000.0,3142.0,14800.0,190000.0,60.47104,112.5,57.236843,-0.027578793,1e-04,,0.01,2.6251254,
0.0,200000.0,3293.0,15600.0,200000.0,60.734894,87.5,58.75,-0.025135476,1e-04,,0.01,2.6216667,
0.0,210000.0,3438.0,16400.0,210000.0,61.082024,0.0,55.95238,-0.034580246,1e-04,,0.01,2.6641607,
0.0,220000.0,3578.0,17120.0,220000.0,61.486866,75.0,56.81818,-0.030968482,1e-04,,0.01,2.571258,
0.0,230000.0,3731.0,17920.0,230000.0,61.64567,68.75,57.336956,-0.028967755,1e-04,,0.01,2.6450922,
0.0,240000.0,3879.0,18720.0,240000.0,61.871616,31.25,56.25,-0.036130212,1e-04,,0.01,2.6043477,
0.0,250000.0,4026.0,19520.0,250000.0,62.096375,43.75,55.75,-0.0277672,1e-04,,0.01,2.6154037,
0.0,260000.0,4165.0,20240.0,260000.0,62.42497,87.5,56.971153,-0.02787264,1e-04,,0.01,2.5997612,
0.0,270000.0,4317.0,21040.0,270000.0,62.543434,31.25,56.01852,-0.024389548,1e-04,,0.01,2.5231447,
0.0,280000.0,4466.0,21840.0,280000.0,62.695927,131.25,58.705357,-0.018942509,1e-04,,0.01,2.440317,
0.0,290000.0,4616.0,22640.0,290000.0,62.824955,12.5,57.11207,-0.027398655,1e-04,,0.01,2.563068,
0.0,300000.0,4767.0,23360.0,300000.0,62.932663,75.0,57.708332,-0.031095507,1e-04,,0.01,2.5743098,
0.0,310000.0,4930.0,24160.0,310000.0,62.880325,31.25,56.85484,-0.033509403,1e-04,,0.01,2.5510998,
0.0,320000.0,5091.0,24960.0,320000.0,62.85602,87.5,57.8125,-0.022965148,1e-04,,0.01,2.58051,
0.0,330000.0,5249.0,25760.0,330000.0,62.869118,12.5,56.439392,-0.03851606,1e-04,,0.01,2.5146663,
0.0,340000.0,5408.0,26560.0,340000.0,62.869823,87.5,57.35294,-0.03145318,1e-04,,0.01,2.6227567,
0.0,350000.0,5557.0,27280.0,350000.0,62.983624,68.75,57.67857,-0.02516691,1e-04,,0.01,2.4882941,
0.0,360000.0,5715.0,28080.0,360000.0,62.992126,87.5,58.506943,-0.030572599,1e-04,,0.01,2.501046,
0.0,370000.0,5864.0,28880.0,370000.0,63.096863,87.5,59.29054,-0.030289304,1e-04,,0.01,2.5808337,
0.0,380000.0,6020.0,29680.0,380000.0,63.122925,100.0,60.361843,-0.025498593,1e-04,,0.01,2.4926682,
0.0,390000.0,6164.0,30400.0,390000.0,63.270603,0.0,58.814102,-0.02460579,1e-04,,0.01,2.553165,
0.0,400000.0,6321.0,31200.0,400000.0,63.281128,56.25,58.75,-0.036777724,1e-04,,0.01,2.5083907,
0.0,410000.0,6474.0,32000.0,410000.0,63.330242,56.25,58.689026,-0.028682753,1e-04,,0.01,2.4726534,
0.0,420000.0,6625.0,32800.0,420000.0,63.396225,87.5,59.375,-0.03292242,1e-04,,0.01,2.503497,
0.0,430000.0,6766.0,33520.0,430000.0,63.55306,31.25,58.720932,-0.031100169,1e-04,,0.01,2.4866765,
0.0,440000.0,6920.0,34320.0,440000.0,63.583817,131.25,60.36932,-0.029494924,1e-04,,0.01,2.422189,
0.0,450000.0,7071.0,35120.0,450000.0,63.64022,106.25,61.38889,-0.024715364,1e-04,,0.01,2.499414,
0.0,460000.0,7222.0,35920.0,460000.0,63.694267,75.0,61.684784,-0.03207628,1e-04,,0.01,2.5023983,
0.0,470000.0,7362.0,36640.0,470000.0,63.841347,150.0,63.56383,-0.026599754,1e-04,,0.01,2.5066755,
0.0,480000.0,7511.0,37440.0,480000.0,63.90627,137.5,65.104164,-0.03233535,1e-04,,0.01,2.5353012,
0.0,490000.0,7662.0,38240.0,490000.0,63.95197,0.0,63.77551,-0.023016315,1e-04,,0.01,2.5141387,
0.0,500000.0,7810.0,39040.0,500000.0,64.020485,93.75,64.375,-0.026604338,1e-04,,0.01,2.4300838,
0.0,510000.0,7960.0,39840.0,510000.0,64.07035,106.25,65.196075,-0.020003516,1e-04,,0.01,2.4493034,
0.0,520000.0,8101.0,40560.0,520000.0,64.189606,131.25,66.46635,-0.024737077,1e-04,,0.01,2.4630172,
0.0,530000.0,8254.0,41360.0,530000.0,64.21129,56.25,66.27358,-0.029830309,1e-04,,0.01,2.461058,
0.0,540000.0,8410.0,42160.0,540000.0,64.209274,56.25,66.08796,-0.026773814,1e-04,,0.01,2.4836595,
0.0,550000.0,8563.0,42960.0,550000.0,64.22983,106.25,66.818184,-0.024347937,1e-04,,0.01,2.3634171,
0.0,560000.0,8704.0,43680.0,560000.0,64.338234,143.75,68.19196,-0.019077353,1e-04,,0.01,2.4168448,
0.0,570000.0,8854.0,44480.0,570000.0,64.377686,137.5,69.4079,-0.024134757,1e-04,,0.01,2.311729,
0.0,580000.0,9003.0,45280.0,580000.0,64.42297,162.5,71.01293,-0.018150803,1e-04,,0.01,2.369922,
0.0,590000.0,9154.0,46080.0,590000.0,64.4527,56.25,70.76271,-0.018976873,1e-04,,0.01,2.2871838,
0.0,600000.0,9296.0,46800.0,600000.0,64.54389,162.5,72.291664,-0.028021406,1e-04,,0.01,2.473854,
0.0,610000.0,9445.0,47600.0,610000.0,64.584435,200.0,74.38525,-0.020144247,1e-04,,0.01,2.3465383,
0.0,620000.0,9589.0,48400.0,620000.0,64.65742,25.0,73.58871,-0.02843202,1e-04,,0.01,2.3955464,
0.0,625000.0,9664.0,48800.0,625000.0,64.67301,137.5,74.60317,-0.022290373,1e-04,,0.01,2.2862144,
