epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,510000.0,8003.0,39840.0,510000.0,63.7261,56.25,63.480392,-0.021698367,1e-04,,0.01,2.428412,
0.0,520000.0,8146.0,40560.0,520000.0,63.83501,75.0,63.701923,-0.023915285,1e-04,,0.01,2.406169,
0.0,530000.0,8299.0,41360.0,530000.0,63.863117,125.0,64.85849,-0.022850577,1e-04,,0.01,2.4369133,
0.0,540000.0,8451.0,42160.0,540000.0,63.897762,25.0,64.12037,-0.02989687,1e-04,,0.01,2.389021,
0.0,550000.0,8602.0,42960.0,550000.0,63.938618,75.0,64.318184,-0.031925585,1e-04,,0.01,2.4050064,
0.0,560000.0,8743.0,43680.0,560000.0,64.05124,93.75,64.84375,-0.02302408,1e-04,,0.01,2.4093163,
0.0,570000.0,8895.0,44480.0,570000.0,64.08095,31.25,64.25439,-0.025444219,1e-04,,0.01,2.3747642,
0.0,580000.0,9048.0,45280.0,580000.0,64.10256,125.0,65.30173,-0.025422176,1e-04,,0.01,2.385257,
0.0,590000.0,9200.0,46080.0,590000.0,64.13043,68.75,65.36017,-0.02852917,1e-04,,0.01,2.443107,
0.0,600000.0,9342.0,46800.0,600000.0,64.226074,56.25,65.208336,-0.030624222,1e-04,,0.01,2.445702,
0.0,610000.0,9494.0,47600.0,610000.0,64.25111,137.5,66.39344,-0.026329303,1e-04,,0.01,2.344059,
0.0,620000.0,9645.0,48400.0,620000.0,64.28201,168.75,68.04436,-0.014846184,1e-04,,0.01,2.3779974,
0.0,625000.0,9706.0,48800.0,625000.0,64.39316,75.0,68.15476,-0.024647301,1e-04,,0.01,2.4116917,
