epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,443.0,720.0,10000.0,22.573364,25.0,25.0,-0.0237974,1e-04,,0.01,2.8827407,
0.0,20000.0,611.0,1520.0,20000.0,32.733223,68.75,46.875,-0.025532987,1e-04,,0.01,2.8558247,
0.0,30000.0,774.0,2320.0,30000.0,38.75969,56.25,50.0,-0.026805423,1e-04,,0.01,2.8639584,
0.0,40000.0,921.0,3120.0,40000.0,43.431053,0.0,37.5,-0.029993962,1e-04,,0.01,2.8575044,
0.0,50000.0,1062.0,3840.0,50000.0,47.08098,100.0,50.0,-0.01954784,1e-04,,0.01,2.8301532,
0.0,60000.0,1217.0,4640.0,60000.0,49.30156,125.0,62.5,-0.023206607,1e-04,,0.01,2.7559988,
0.0,70000.0,1369.0,5440.0,70000.0,51.132214,68.75,63.392857,-0.02454163,1e-04,,0.01,2.748258,
0.0,80000.0,1521.0,6240.0,80000.0,52.596977,112.5,69.53125,-0.02166037,1e-04,,0.01,2.78998,
0.0,90000.0,1663.0,6960.0,90000.0,54.11906,0.0,61.805557,-0.031901117,1e-04,,0.01,2.737281,
0.0,100000.0,1816.0,7760.0,100000.0,55.06608,43.75,60.0,-0.031892184,1e-04,,0.01,2.7554245,
0.0,110000.0,1968.0,8560.0,110000.0,55.89431,0.0,54.545456,-0.029741652,1e-04,,0.01,2.7775705,
0.0,120000.0,2122.0,9360.0,120000.0,56.550423,43.75,53.645832,-0.018569766,1e-04,,0.01,2.7648666,
0.0,130000.0,2264.0,10080.0,130000.0,57.420494,150.0,61.057693,-0.025109446,1e-04,,0.01,2.709098,
0.0,140000.0,2417.0,10880.0,140000.0,57.923046,0.0,56.69643,-0.036296662,1e-04,,0.01,2.7469687,
0.0,150000.0,2570.0,11680.0,150000.0,58.365757,0.0,52.916668,-0.033327363,1e-04,,0.01,2.746533,
0.0,160000.0,2724.0,12480.0,160000.0,58.737152,56.25,53.125,-0.03394942,1e-04,,0.01,2.7089813,
0.0,170000.0,2874.0,13280.0,170000.0,59.15101,75.0,54.411766,-0.010924994,1e-04,,0.01,2.6572201,
0.0,180000.0,3013.0,14000.0,180000.0,59.741123,43.75,53.819443,-0.03163894,1e-04,,0.01,2.7090304,
0.0,190000.0,3163.0,14800.0,190000.0,60.069553,56.25,53.94737,-0.024714082,1e-04,,0.01,2.6408095,
0.0,200000.0,3315.0,15600.0,200000.0,60.331825,62.5,54.375,-0.03135237,1e-04,,0.01,2.5733175,
0.0,210000.0,3470.0,16400.0,210000.0,60.51873,225.0,62.5,-0.017058652,1e-04,,0.01,2.5147066,
0.0,220000.0,3611.0,17120.0,220000.0,60.92495,25.0,60.795456,-0.028810155,1e-04,,0.01,2.6782799,
0.0,230000.0,3763.0,17920.0,230000.0,61.121445,75.0,61.413044,-0.021498693,1e-04,,0.01,2.5361545,
0.0,240000.0,3916.0,18720.0,240000.0,61.28703,137.5,64.583336,-0.020276172,1e-04,,0.01,2.593741,
0.0,250000.0,4068.0,19520.0,250000.0,61.45526,100.0,66.0,-0.026440639,1e-04,,0.01,2.6400955,
0.0,260000.0,4211.0,20240.0,260000.0,61.743053,93.75,67.06731,-0.030402385,1e-04,,0.01,2.5520062,
0.0,270000.0,4364.0,21040.0,270000.0,61.869843,87.5,67.82407,-0.02847671,1e-04,,0.01,2.477507,
0.0,280000.0,4519.0,21840.0,280000.0,61.96061,68.75,67.85714,-0.02597436,1e-04,,0.01,2.6112103,
0.0,290000.0,4676.0,22640.0,290000.0,62.018818,137.5,70.25862,-0.007157096,1e-04,,0.01,2.5351589,
0.0,300000.0,4826.0,23360.0,300000.0,62.16328,75.0,70.416664,-0.01901763,1e-04,,0.01,2.5874734,
0.0,310000.0,4995.0,24160.0,310000.0,62.06206,87.5,70.96774,-0.015342427,1e-04,,0.01,2.5636516,
0.0,320000.0,5151.0,24960.0,320000.0,62.12386,43.75,70.11719,-0.030878786,1e-04,,0.01,2.5219734,
0.0,330000.0,5306.0,25760.0,330000.0,62.193745,118.75,71.59091,-0.028203595,1e-04,,0.01,2.5718732,
0.0,340000.0,5465.0,26560.0,340000.0,62.21409,43.75,70.77206,-0.031225342,1e-04,,0.01,2.5127547,
0.0,350000.0,5612.0,27280.0,350000.0,62.36636,137.5,72.67857,-0.028656596,1e-04,,0.01,2.507324,
0.0,360000.0,5770.0,28080.0,360000.0,62.39168,87.5,73.09028,-0.017785933,1e-04,,0.01,2.5179138,
0.0,370000.0,5925.0,28880.0,370000.0,62.447258,62.5,72.804054,-0.032389663,1e-04,,0.01,2.5688543,
