epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,360000.0,968.0,3515.0,360000.0,371.90082,12.5,39.40972,-0.028914144,0.0007,,0.01,2.8850331,
0.0,370000.0,1005.0,3610.0,370000.0,368.1592,37.5,39.35811,-0.017529728,0.0007,,0.01,2.8826754,
0.0,380000.0,1042.0,3710.0,380000.0,364.6833,53.125,39.720394,-0.020857725,0.0007,,0.01,2.882843,
0.0,390000.0,1078.0,3805.0,390000.0,361.78107,37.5,39.66346,-0.022429474,0.0007,,0.01,2.8861523,
0.0,400000.0,1116.0,3905.0,400000.0,358.42294,43.75,39.765625,-0.008370978,0.0007,,0.01,2.8834672,
0.0,410000.0,1153.0,4000.0,410000.0,355.59412,37.5,39.710365,-0.01571494,0.0007,,0.01,2.8603306,
0.0,420000.0,1191.0,4100.0,420000.0,352.64484,65.625,40.32738,-0.023915967,0.0007,,0.01,2.8741736,
0.0,430000.0,1228.0,4195.0,430000.0,350.16287,15.625,39.752907,-0.032659862,0.0007,,0.01,2.8775592,
0.0,440000.0,1265.0,4295.0,440000.0,347.82608,21.875,39.346592,-0.016214035,0.0007,,0.01,2.8766048,
0.0,450000.0,1302.0,4390.0,450000.0,345.62213,15.625,38.819443,-0.009730238,0.0007,,0.01,2.8750405,
0.0,460000.0,1338.0,4490.0,460000.0,343.79672,15.625,38.315216,-0.03332454,0.0007,,0.01,2.883373,
0.0,470000.0,1376.0,4585.0,470000.0,341.56976,81.25,39.22872,-0.022659995,0.0007,,0.01,2.870699,
0.0,480000.0,1414.0,4685.0,480000.0,339.46252,0.0,38.411457,-0.021808263,0.0007,,0.01,2.8805003,
0.0,490000.0,1450.0,4785.0,490000.0,337.93103,12.5,37.882652,-0.03455046,0.0007,,0.01,2.8830862,
0.0,500000.0,1486.0,4880.0,500000.0,336.47375,46.875,38.0625,-0.02509611,0.0007,,0.01,2.8858418,
0.0,510000.0,1523.0,4980.0,510000.0,334.8654,59.375,38.480392,-0.03904937,0.0007,,0.01,2.8766882,
0.0,520000.0,1559.0,5075.0,520000.0,333.54715,43.75,38.58173,-0.024762897,0.0007,,0.01,2.8822556,
0.0,530000.0,1596.0,5175.0,530000.0,332.0802,34.375,38.502357,-0.03885217,0.0007,,0.01,2.8793223,
0.0,540000.0,1633.0,5270.0,540000.0,330.67972,12.5,38.020832,-0.029281052,0.0007,,0.01,2.8747048,
0.0,550000.0,1669.0,5370.0,550000.0,329.53864,87.5,38.920456,-0.032331638,0.0007,,0.01,2.864326,
0.0,560000.0,1706.0,5465.0,560000.0,328.25323,62.5,39.34152,-0.033589803,0.0007,,0.01,2.855365,
0.0,570000.0,1745.0,5565.0,570000.0,326.64755,59.375,39.69298,-0.029001944,0.0007,,0.01,2.8686042,
0.0,580000.0,1781.0,5660.0,580000.0,325.65973,37.5,39.655174,-0.027147446,0.0007,,0.01,2.8696065,
0.0,590000.0,1817.0,5760.0,590000.0,324.71106,75.0,40.25424,0.00038371608,0.0007,,0.01,2.8712122,
0.0,600000.0,1854.0,5855.0,600000.0,323.6246,50.0,40.416668,-0.02737278,0.0007,,0.01,2.861567,
0.0,610000.0,1890.0,5955.0,610000.0,322.7513,28.125,40.215164,-0.035354365,0.0007,,0.01,2.8763852,
0.0,620000.0,1926.0,6050.0,620000.0,321.9107,59.375,40.524193,-0.05220321,0.0007,,0.01,2.8654842,
0.0,630000.0,1963.0,6150.0,630000.0,320.93735,12.5,40.079365,-0.005203522,0.0007,,0.01,2.8650508,
0.0,640000.0,1999.0,6250.0,640000.0,320.1601,46.875,40.185547,-0.030808654,0.0007,,0.01,2.8584354,
0.0,650000.0,2035.0,6345.0,650000.0,319.4103,59.375,40.48077,-0.026165947,0.0007,,0.01,2.8543756,
0.0,660000.0,2071.0,6445.0,660000.0,318.6866,81.25,41.098484,-0.017309744,0.0007,,0.01,2.858265,
0.0,670000.0,2106.0,6540.0,670000.0,318.13864,31.25,40.951492,-0.024991125,0.0007,,0.01,2.8559809,
0.0,680000.0,2143.0,6640.0,680000.0,317.31216,56.25,41.17647,-0.027309073,0.0007,,0.01,2.8500822,
0.0,690000.0,2179.0,6735.0,690000.0,316.65903,96.875,41.983696,-0.010886872,0.0007,,0.01,2.8550932,
0.0,700000.0,2215.0,6835.0,700000.0,316.0271,106.25,42.901787,-0.007436661,0.0007,,0.01,2.855386,
0.0,710000.0,2251.0,6930.0,710000.0,315.41537,15.625,42.517605,-0.018719336,0.0007,,0.01,2.8706455,
0.0,720000.0,2287.0,7030.0,720000.0,314.8229,12.5,42.100693,-0.01415893,0.0007,,0.01,2.8705144,
0.0,730000.0,2323.0,7125.0,730000.0,314.2488,103.125,42.936646,-0.0037579779,0.0007,,0.01,2.8527942,
0.0,740000.0,2360.0,7225.0,740000.0,313.55933,75.0,43.369934,-0.019027691,0.0007,,0.01,2.8613772,
0.0,750000.0,2395.0,7320.0,750000.0,313.1524,31.25,43.208332,-0.015874682,0.0007,,0.01,2.8582802,
0.0,760000.0,2431.0,7420.0,760000.0,312.62854,34.375,43.092106,-0.010966181,0.0007,,0.01,2.870284,
0.0,770000.0,2467.0,7515.0,770000.0,312.12,115.625,44.034092,-0.0023905113,0.0007,,0.01,2.8666508,
0.0,780000.0,2504.0,7615.0,780000.0,311.5016,15.625,43.669872,-0.027980749,0.0007,,0.01,2.878016,
0.0,790000.0,2541.0,7710.0,790000.0,310.9012,28.125,43.473103,-0.0054759365,0.0007,,0.01,2.8781526,
0.0,800000.0,2577.0,7810.0,800000.0,310.4385,34.375,43.359375,-0.01216954,0.0007,,0.01,2.8779802,
0.0,810000.0,2613.0,7910.0,810000.0,309.98853,21.875,43.094135,-0.02790776,0.0007,,0.01,2.8805897,
0.0,820000.0,2649.0,8005.0,820000.0,309.55078,37.5,43.025913,-0.021484144,0.0007,,0.01,2.8730109,
0.0,830000.0,2685.0,8105.0,830000.0,309.12476,21.875,42.771084,-0.007998055,0.0007,,0.01,2.8778186,
0.0,840000.0,2720.0,8200.0,840000.0,308.82352,37.5,42.708332,-0.05044013,0.0007,,0.01,2.8781264,
0.0,850000.0,2757.0,8300.0,850000.0,308.30612,96.875,43.34559,-0.016736645,0.0007,,0.01,2.8702214,
0.0,860000.0,2793.0,8395.0,860000.0,307.91263,37.5,43.277615,-0.024936367,0.0007,,0.01,2.872531,
0.0,870000.0,2829.0,8495.0,870000.0,307.52917,6.25,42.852013,-0.02432028,0.0007,,0.01,2.8715577,
0.0,880000.0,2865.0,8590.0,880000.0,307.15533,59.375,43.039772,-0.019133495,0.0007,,0.01,2.8706305,
0.0,890000.0,2902.0,8690.0,890000.0,306.68506,37.5,42.977528,-0.021179613,0.0007,,0.01,2.8773735,
0.0,900000.0,2938.0,8785.0,900000.0,306.33084,21.875,42.743057,-0.009864184,0.0007,,0.01,2.8734245,
0.0,910000.0,2974.0,8885.0,910000.0,305.9852,53.125,42.857143,-0.009035499,0.0007,,0.01,2.8738317,
0.0,920000.0,3010.0,8980.0,920000.0,305.64783,43.75,42.866848,-0.008025822,0.0007,,0.01,2.881876,
0.0,930000.0,3046.0,9080.0,930000.0,305.31845,84.375,43.31317,-0.005450899,0.0007,,0.01,2.880076,
0.0,940000.0,3082.0,9175.0,940000.0,304.99677,34.375,43.218086,-0.026534563,0.0007,,0.01,2.8802414,
0.0,950000.0,3119.0,9275.0,950000.0,304.5848,34.375,43.125,-0.02083557,0.0007,,0.01,2.8753123,
0.0,960000.0,3155.0,9375.0,960000.0,304.27893,46.875,43.164062,-0.019415764,0.0007,,0.01,2.8782907,
