epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0007,,0.01,,
0.0,10000.0,7.0,95.0,10000.0,1428.5714,93.75,93.75,-0.0056037353,0.0007,,0.01,2.8545895,
0.0,20000.0,13.0,195.0,20000.0,1538.4615,15.625,54.6875,-0.002224978,0.0007,,0.01,2.8887172,
0.0,30000.0,19.0,290.0,30000.0,1578.9474,43.75,51.041668,-0.014998067,0.0007,,0.01,2.888968,
0.0,40000.0,26.0,390.0,40000.0,1538.4615,28.125,45.3125,-0.023527667,0.0007,,0.01,2.8873117,
0.0,50000.0,32.0,485.0,50000.0,1562.5,37.5,43.75,-0.014183109,0.0007,,0.01,2.8874068,
0.0,60000.0,38.0,585.0,60000.0,1578.9474,28.125,41.145832,-0.019474331,0.0007,,0.01,2.8846736,
0.0,70000.0,44.0,680.0,70000.0,1590.909,31.25,39.732143,-0.023806654,0.0007,,0.01,2.888344,
0.0,80000.0,51.0,780.0,80000.0,1568.6274,34.375,39.0625,-0.026592867,0.0007,,0.01,2.888097,
0.0,90000.0,57.0,875.0,90000.0,1578.9474,43.75,39.583332,-0.019086048,0.0007,,0.01,2.8852293,
0.0,100000.0,63.0,975.0,100000.0,1587.3016,12.5,36.875,-0.026298493,0.0007,,0.01,2.8742676,
0.0,110000.0,69.0,1070.0,110000.0,1594.2029,43.75,37.5,0.7085261,0.0007,,0.01,1.975708,
0.0,120000.0,75.0,1170.0,120000.0,1600.0,37.5,37.5,0.04306113,0.0007,,0.01,2.529852,
0.0,130000.0,82.0,1265.0,130000.0,1585.3658,28.125,36.778847,-0.03511643,0.0007,,0.01,2.3604631,
0.0,140000.0,88.0,1365.0,140000.0,1590.909,43.75,37.276787,0.20002995,0.0007,,0.01,2.1358285,
0.0,150000.0,94.0,1460.0,150000.0,1595.7446,18.75,36.041668,-0.0059631024,0.0007,,0.01,2.8434238,
0.0,160000.0,101.0,1560.0,160000.0,1584.1584,0.0,33.789062,-2.3353088e-05,0.0007,,0.01,2.8706646,
0.0,170000.0,107.0,1660.0,170000.0,1588.785,81.25,36.580883,-0.015817383,0.0007,,0.01,2.8786297,
0.0,180000.0,113.0,1755.0,180000.0,1592.9204,6.25,34.895832,-0.025349047,0.0007,,0.01,2.881669,
0.0,190000.0,120.0,1855.0,190000.0,1583.3334,0.0,33.05921,-0.019425854,0.0007,,0.01,2.878466,
0.0,200000.0,126.0,1950.0,200000.0,1587.3016,6.25,31.71875,-0.029734246,0.0007,,0.01,2.8836017,
0.0,210000.0,132.0,2050.0,210000.0,1590.909,34.375,31.845238,-0.029295977,0.0007,,0.01,2.8839993,
0.0,220000.0,138.0,2145.0,220000.0,1594.2029,43.75,32.386364,-0.017162556,0.0007,,0.01,2.8813572,
0.0,230000.0,145.0,2245.0,230000.0,1586.2069,100.0,35.326088,-0.020488784,0.0007,,0.01,2.8835356,
0.0,240000.0,151.0,2340.0,240000.0,1589.4039,34.375,35.286457,-0.010754351,0.0007,,0.01,2.8816495,
0.0,250000.0,157.0,2440.0,250000.0,1592.3567,31.25,35.125,-0.02099849,0.0007,,0.01,2.8767924,
0.0,260000.0,163.0,2535.0,260000.0,1595.092,21.875,34.615383,-0.20673805,0.0007,,0.01,2.5959277,
0.0,270000.0,170.0,2635.0,270000.0,1588.2354,46.875,35.069443,0.026386227,0.0007,,0.01,2.738466,
0.0,280000.0,176.0,2730.0,280000.0,1590.909,81.25,36.71875,-0.0029896758,0.0007,,0.01,2.8187277,
0.0,290000.0,182.0,2830.0,290000.0,1593.4066,31.25,36.530174,-0.033513904,0.0007,,0.01,2.8809319,
0.0,300000.0,188.0,2925.0,300000.0,1595.7446,46.875,36.875,-0.021490606,0.0007,,0.01,2.8566053,
0.0,310000.0,195.0,3025.0,310000.0,1589.7435,34.375,36.794353,-0.024561431,0.0007,,0.01,2.8450572,
0.0,320000.0,201.0,3125.0,320000.0,1592.0398,28.125,36.523438,-0.041224502,0.0007,,0.01,2.8710663,
0.0,330000.0,207.0,3220.0,330000.0,1594.2029,50.0,36.93182,-0.02428705,0.0007,,0.01,2.855574,
0.0,340000.0,213.0,3320.0,340000.0,1596.2441,12.5,36.213234,-0.012406872,0.0007,,0.01,2.8706214,
0.0,350000.0,220.0,3415.0,350000.0,1590.909,43.75,36.42857,-0.004840089,0.0007,,0.01,2.8754861,
0.0,360000.0,226.0,3515.0,360000.0,1592.9204,37.5,36.458332,-0.013251381,0.0007,,0.01,2.8801985,
0.0,370000.0,232.0,3610.0,370000.0,1594.8276,75.0,37.5,0.0049009155,0.0007,,0.01,2.8783433,
0.0,380000.0,239.0,3710.0,380000.0,1589.9581,34.375,37.417763,-0.00818948,0.0007,,0.01,2.8708694,
0.0,390000.0,245.0,3805.0,390000.0,1591.8368,6.25,36.61859,-0.037142705,0.0007,,0.01,2.880437,
0.0,400000.0,251.0,3905.0,400000.0,1593.6255,53.125,37.03125,-0.03000295,0.0007,,0.01,2.8808465,
0.0,410000.0,257.0,4000.0,410000.0,1595.3307,87.5,38.262196,-0.026957987,0.0007,,0.01,2.8752835,
0.0,420000.0,264.0,4100.0,420000.0,1590.909,59.375,38.76488,-0.016729742,0.0007,,0.01,2.8776696,
0.0,430000.0,271.0,4195.0,430000.0,1586.7158,43.75,38.880814,-0.023779416,0.0007,,0.01,2.877952,
0.0,440000.0,277.0,4295.0,440000.0,1588.4476,43.75,38.991478,0.014277834,0.0007,,0.01,2.877891,
0.0,450000.0,283.0,4390.0,450000.0,1590.106,90.625,40.13889,-0.022547573,0.0007,,0.01,2.881849,
0.0,460000.0,290.0,4490.0,460000.0,1586.2069,37.5,40.08152,-0.02079562,0.0007,,0.01,2.880436,
0.0,470000.0,296.0,4585.0,470000.0,1587.8379,43.75,40.159573,-0.03249852,0.0007,,0.01,2.8820598,
0.0,480000.0,302.0,4685.0,480000.0,1589.4039,0.0,39.322918,-0.014233393,0.0007,,0.01,2.880334,
0.0,490000.0,308.0,4785.0,490000.0,1590.909,21.875,38.966835,-0.027455572,0.0007,,0.01,2.8790045,
0.0,500000.0,315.0,4880.0,500000.0,1587.3016,112.5,40.4375,-0.031953916,0.0007,,0.01,2.8842247,
0.0,510000.0,321.0,4980.0,510000.0,1588.785,12.5,39.889706,-0.023465248,0.0007,,0.01,2.88415,
0.0,520000.0,327.0,5075.0,520000.0,1590.2141,43.75,39.963943,-0.030601356,0.0007,,0.01,2.879961,
0.0,530000.0,334.0,5175.0,530000.0,1586.8263,28.125,39.740566,-0.021398876,0.0007,,0.01,2.8826547,
0.0,540000.0,340.0,5270.0,540000.0,1588.2354,37.5,39.699074,-0.029173741,0.0007,,0.01,2.8843632,
0.0,550000.0,346.0,5370.0,550000.0,1589.5953,59.375,40.05682,0.00026079826,0.0007,,0.01,2.883417,
0.0,560000.0,352.0,5465.0,560000.0,1590.909,87.5,40.90402,-0.018589905,0.0007,,0.01,2.878368,
0.0,570000.0,359.0,5565.0,570000.0,1587.7438,50.0,41.063595,-0.025306143,0.0007,,0.01,2.879208,
0.0,580000.0,365.0,5660.0,580000.0,1589.0411,53.125,41.271553,-0.043597877,0.0007,,0.01,2.8792021,
0.0,590000.0,372.0,5760.0,590000.0,1586.0215,40.625,41.260593,-0.041149884,0.0007,,0.01,2.8824894,
0.0,600000.0,378.0,5855.0,600000.0,1587.3016,59.375,41.5625,-0.016648112,0.0007,,0.01,2.8797648,
0.0,610000.0,384.0,5955.0,610000.0,1588.5416,46.875,41.64959,-0.028737696,0.0007,,0.01,2.8806794,
0.0,620000.0,391.0,6050.0,620000.0,1585.6777,28.125,41.43145,-0.032886945,0.0007,,0.01,2.8798141,
0.0,630000.0,397.0,6150.0,630000.0,1586.9017,28.125,41.220238,-0.01957028,0.0007,,0.01,2.8810468,
0.0,640000.0,403.0,6250.0,640000.0,1588.0894,28.125,41.015625,-0.01462153,0.0007,,0.01,2.8778768,
0.0,650000.0,409.0,6345.0,650000.0,1589.2421,21.875,40.721153,-0.015019713,0.0007,,0.01,2.8790586,
0.0,660000.0,416.0,6445.0,660000.0,1586.5385,28.125,40.530304,-0.0070747985,0.0007,,0.01,2.8805237,
