epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0007,,0.01,,
0.0,10000.0,77.0,280.0,10000.0,129.87013,6.25,6.25,-0.045221157,0.0007,,0.01,2.8895788,
0.0,20000.0,120.0,565.0,20000.0,166.66667,15.625,10.9375,0.110733636,0.0007,,0.01,2.889673,
0.0,30000.0,164.0,850.0,30000.0,182.92683,28.125,16.666666,0.1176568,0.0007,,0.01,2.8896291,
0.0,40000.0,207.0,1135.0,40000.0,193.23671,59.375,27.34375,-0.050209377,0.0007,,0.01,2.8896906,
0.0,50000.0,252.0,1420.0,50000.0,198.4127,59.375,33.75,-0.0755792,0.0007,,0.01,2.889695,
0.0,60000.0,296.0,1700.0,60000.0,202.7027,12.5,30.208334,-0.046758242,0.0007,,0.01,2.8897648,
0.0,70000.0,340.0,1985.0,70000.0,205.88235,34.375,30.803572,-0.076571405,0.0007,,0.01,2.8891697,
0.0,80000.0,385.0,2270.0,80000.0,207.7922,37.5,31.640625,-0.036945965,0.0007,,0.01,2.8898466,
0.0,90000.0,429.0,2555.0,90000.0,209.7902,34.375,31.944445,-0.039694875,0.0007,,0.01,2.8897567,
0.0,100000.0,473.0,2840.0,100000.0,211.41649,28.125,31.5625,-0.048782077,0.0007,,0.01,2.8897727,
0.0,110000.0,517.0,3125.0,110000.0,212.76596,43.75,32.670456,-0.0766836,0.0007,,0.01,2.8898802,
0.0,120000.0,561.0,3405.0,120000.0,213.90375,34.375,32.8125,-0.053715445,0.0007,,0.01,2.8893366,
0.0,130000.0,605.0,3690.0,130000.0,214.87604,96.875,37.740383,-0.12295559,0.0007,,0.01,2.889168,
0.0,140000.0,649.0,3975.0,140000.0,215.71649,53.125,38.839287,-0.060259905,0.0007,,0.01,2.8892221,
0.0,150000.0,693.0,4260.0,150000.0,216.45021,100.0,42.916668,-0.072859704,0.0007,,0.01,2.8889735,
0.0,160000.0,737.0,4545.0,160000.0,217.09634,18.75,41.40625,0.018150076,0.0007,,0.01,2.8891053,
0.0,170000.0,780.0,4825.0,170000.0,217.94872,59.375,42.463234,-0.088450916,0.0007,,0.01,2.8886976,
0.0,180000.0,825.0,5110.0,180000.0,218.18182,12.5,40.79861,-0.0410697,0.0007,,0.01,2.889369,
0.0,190000.0,869.0,5395.0,190000.0,218.64212,43.75,40.95395,-0.04510201,0.0007,,0.01,2.8895657,
0.0,200000.0,913.0,5680.0,200000.0,219.05804,93.75,43.59375,-0.04914727,0.0007,,0.01,2.8895853,
0.0,210000.0,956.0,5965.0,210000.0,219.66527,62.5,44.49405,0.008825126,0.0007,,0.01,2.889594,
0.0,220000.0,998.0,6250.0,220000.0,220.44089,53.125,44.886364,-0.04926345,0.0007,,0.01,2.8894498,
0.0,230000.0,1041.0,6530.0,230000.0,220.9414,84.375,46.60326,-0.06268354,0.0007,,0.01,2.8894484,
0.0,240000.0,1084.0,6815.0,240000.0,221.4022,43.75,46.484375,-0.069140084,0.0007,,0.01,2.889199,
0.0,250000.0,1127.0,7100.0,250000.0,221.82787,6.25,44.875,0.13454174,0.0007,,0.01,2.889161,
0.0,260000.0,1174.0,7385.0,260000.0,221.46507,59.375,45.432693,-0.10336886,0.0007,,0.01,2.8893635,
