epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,510000.0,2252.0,14485.0,510000.0,226.46536,28.125,37.806374,-0.06469122,0.0007,,0.01,2.889335,
0.0,520000.0,2295.0,14770.0,520000.0,226.57951,34.375,37.740383,-0.07206374,0.0007,,0.01,2.8891497,
0.0,530000.0,2338.0,15055.0,530000.0,226.68948,0.0,37.0283,-0.0420163,0.0007,,0.01,2.88905,
0.0,540000.0,2382.0,15340.0,540000.0,226.70026,43.75,37.15278,0.010303042,0.0007,,0.01,2.8881624,
0.0,550000.0,2426.0,15625.0,550000.0,226.71063,28.125,36.988636,0.030288115,0.0007,,0.01,2.8891077,
0.0,560000.0,2469.0,15905.0,560000.0,226.81247,21.875,36.71875,-0.041798487,0.0007,,0.01,2.8889658,
0.0,570000.0,2513.0,16190.0,570000.0,226.82053,28.125,36.56798,-0.0632011,0.0007,,0.01,2.8873606,
0.0,580000.0,2556.0,16475.0,580000.0,226.91705,34.375,36.530174,0.14154,0.0007,,0.01,2.8884687,
0.0,590000.0,2599.0,16760.0,590000.0,227.01039,28.125,36.38771,-0.04985879,0.0007,,0.01,2.8874283,
0.0,600000.0,2630.0,17045.0,600000.0,228.13689,12.5,35.989582,0.0074117035,0.0007,,0.01,2.8882983,
0.0,610000.0,2654.0,17325.0,610000.0,229.84175,31.25,35.911884,0.030182015,0.0007,,0.01,2.887987,
