epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0007,,0.01,,
0.0,10000.0,78.0,280.0,10000.0,128.20512,31.25,31.25,-0.041050926,0.0007,,0.01,2.88846,
0.0,20000.0,122.0,565.0,20000.0,163.93443,21.875,26.5625,-0.037797652,0.0007,,0.01,2.8883693,
0.0,30000.0,166.0,850.0,30000.0,180.72289,90.625,47.916668,0.105413616,0.0007,,0.01,2.88853,
0.0,40000.0,210.0,1135.0,40000.0,190.4762,34.375,44.53125,-0.054121327,0.0007,,0.01,2.8888633,
0.0,50000.0,254.0,1420.0,50000.0,196.85039,68.75,49.375,-0.03587033,0.0007,,0.01,2.8884587,
0.0,60000.0,297.0,1700.0,60000.0,202.0202,53.125,50.0,-0.046494994,0.0007,,0.01,2.8887758,
0.0,70000.0,342.0,1985.0,70000.0,204.67836,46.875,49.55357,-0.05610966,0.0007,,0.01,2.888501,
0.0,80000.0,387.0,2270.0,80000.0,206.71835,28.125,46.875,-0.050084654,0.0007,,0.01,2.8894339,
0.0,90000.0,432.0,2555.0,90000.0,208.33333,0.0,41.666668,-0.03466557,0.0007,,0.01,2.8888872,
0.0,100000.0,475.0,2840.0,100000.0,210.52632,59.375,43.4375,-0.043960385,0.0007,,0.01,2.8891714,
0.0,110000.0,518.0,3125.0,110000.0,212.35521,34.375,42.613636,-0.050279547,0.0007,,0.01,2.8889184,
0.0,120000.0,561.0,3405.0,120000.0,213.90375,87.5,46.354168,-0.091106705,0.0007,,0.01,2.8881595,
0.0,130000.0,606.0,3690.0,130000.0,214.52145,43.75,46.153847,-0.048978414,0.0007,,0.01,2.8891234,
0.0,140000.0,650.0,3975.0,140000.0,215.38461,15.625,43.973213,-0.05621447,0.0007,,0.01,2.8893855,
0.0,150000.0,694.0,4260.0,150000.0,216.13832,37.5,43.541668,-0.045176484,0.0007,,0.01,2.8888578,
0.0,160000.0,738.0,4545.0,160000.0,216.80217,59.375,44.53125,-0.059653867,0.0007,,0.01,2.8888083,
0.0,170000.0,782.0,4825.0,170000.0,217.39131,28.125,43.566177,-0.044682723,0.0007,,0.01,2.8895175,
0.0,180000.0,827.0,5110.0,180000.0,217.65417,59.375,44.444443,-0.05755422,0.0007,,0.01,2.888695,
0.0,190000.0,872.0,5395.0,190000.0,217.88991,18.75,43.092106,0.24053401,0.0007,,0.01,2.8894994,
0.0,200000.0,915.0,5680.0,200000.0,218.57924,28.125,42.34375,-0.038965438,0.0007,,0.01,2.889498,
0.0,210000.0,958.0,5965.0,210000.0,219.20668,53.125,42.857143,-0.04701828,0.0007,,0.01,2.8886912,
0.0,220000.0,1000.0,6250.0,220000.0,220.0,21.875,41.903408,-0.040718094,0.0007,,0.01,2.8893926,
0.0,230000.0,1044.0,6530.0,230000.0,220.30652,31.25,41.440216,-0.032253582,0.0007,,0.01,2.8893194,
0.0,240000.0,1087.0,6815.0,240000.0,220.79117,59.375,42.1875,0.06216996,0.0007,,0.01,2.8887515,
0.0,250000.0,1130.0,7100.0,250000.0,221.23894,31.25,41.75,-0.030667529,0.0007,,0.01,2.8889916,
0.0,260000.0,1176.0,7385.0,260000.0,221.08844,6.25,40.384617,-0.066748075,0.0007,,0.01,2.8891344,
0.0,270000.0,1221.0,7670.0,270000.0,221.13022,59.375,41.087963,-0.030861735,0.0007,,0.01,2.8890266,
0.0,280000.0,1264.0,7950.0,280000.0,221.51898,12.5,40.066963,-0.04910836,0.0007,,0.01,2.8895137,
0.0,290000.0,1308.0,8235.0,290000.0,221.71254,46.875,40.301723,-0.026228555,0.0007,,0.01,2.8896067,
0.0,300000.0,1352.0,8520.0,300000.0,221.8935,34.375,40.104168,-0.008449912,0.0007,,0.01,2.8891814,
0.0,310000.0,1395.0,8805.0,310000.0,222.22223,25.0,39.616936,-0.058791596,0.0007,,0.01,2.8893056,
0.0,320000.0,1439.0,9090.0,320000.0,222.37665,68.75,40.527344,-0.053432323,0.0007,,0.01,2.8888235,
0.0,330000.0,1482.0,9375.0,330000.0,222.67206,43.75,40.625,-0.083582014,0.0007,,0.01,2.8874886,
0.0,340000.0,1526.0,9655.0,340000.0,222.80472,62.5,41.268383,-1.1108816e-05,0.0007,,0.01,2.8887174,
0.0,350000.0,1569.0,9940.0,350000.0,223.07202,37.5,41.160713,-0.045038447,0.0007,,0.01,2.889725,
0.0,360000.0,1612.0,10225.0,360000.0,223.32506,43.75,41.23264,-0.041591395,0.0007,,0.01,2.8888593,
0.0,370000.0,1655.0,10510.0,370000.0,223.56496,28.125,40.87838,0.010483725,0.0007,,0.01,2.8885615,
0.0,380000.0,1698.0,10795.0,380000.0,223.7927,15.625,40.213818,-0.05823797,0.0007,,0.01,2.888956,
0.0,390000.0,1741.0,11075.0,390000.0,224.00919,40.625,40.224358,0.110079005,0.0007,,0.01,2.8887973,
0.0,400000.0,1785.0,11360.0,400000.0,224.08963,43.75,40.3125,-0.057396993,0.0007,,0.01,2.8873408,
0.0,410000.0,1829.0,11645.0,410000.0,224.16621,59.375,40.77744,-0.07945352,0.0007,,0.01,2.8873177,
0.0,420000.0,1871.0,11930.0,420000.0,224.47888,43.75,40.848213,-0.051142544,0.0007,,0.01,2.8874445,
0.0,430000.0,1914.0,12215.0,430000.0,224.6604,43.75,40.9157,-0.06173905,0.0007,,0.01,2.887477,
0.0,440000.0,1958.0,12500.0,440000.0,224.7191,15.625,40.340908,-0.046952285,0.0007,,0.01,2.889265,
0.0,450000.0,2002.0,12780.0,450000.0,224.77522,0.0,39.444443,0.15840165,0.0007,,0.01,2.888653,
0.0,460000.0,2044.0,13065.0,460000.0,225.04892,46.875,39.60598,-0.032516297,0.0007,,0.01,2.8890073,
0.0,470000.0,2088.0,13350.0,470000.0,225.09578,6.25,38.89628,0.0128185535,0.0007,,0.01,2.8884547,
0.0,480000.0,2131.0,13635.0,480000.0,225.24637,21.875,38.541668,-0.04093786,0.0007,,0.01,2.8890347,
0.0,490000.0,2174.0,13920.0,490000.0,225.39099,18.75,38.137756,-0.040647905,0.0007,,0.01,2.8887978,
0.0,500000.0,2217.0,14200.0,500000.0,225.53,21.875,37.8125,-0.051460426,0.0007,,0.01,2.8887677,
0.0,510000.0,2260.0,14485.0,510000.0,225.66371,50.0,38.05147,-0.06336877,0.0007,,0.01,2.8894894,
0.0,520000.0,2303.0,14770.0,520000.0,225.79245,21.875,37.740383,-0.04183012,0.0007,,0.01,2.8893328,
0.0,530000.0,2346.0,15055.0,530000.0,225.91646,40.625,37.79481,-0.058991406,0.0007,,0.01,2.8893378,
0.0,540000.0,2388.0,15340.0,540000.0,226.13065,21.875,37.5,0.061090026,0.0007,,0.01,2.8891306,
0.0,550000.0,2431.0,15625.0,550000.0,226.24434,62.5,37.954544,0.120637536,0.0007,,0.01,2.8889227,
0.0,560000.0,2474.0,15905.0,560000.0,226.35408,68.75,38.504463,-0.07482357,0.0007,,0.01,2.889458,
0.0,570000.0,2517.0,16190.0,570000.0,226.46007,37.5,38.486843,0.08608245,0.0007,,0.01,2.8887358,
0.0,580000.0,2559.0,16475.0,580000.0,226.65103,53.125,38.739223,-0.055091828,0.0007,,0.01,2.8889868,
0.0,590000.0,2602.0,16760.0,590000.0,226.74866,65.625,39.194916,-0.093938656,0.0007,,0.01,2.888869,
0.0,600000.0,2632.0,17045.0,600000.0,227.96353,46.875,39.322918,-0.041912004,0.0007,,0.01,2.8890193,
0.0,610000.0,2656.0,17325.0,610000.0,229.66867,31.25,39.190575,-0.042960268,0.0007,,0.01,2.8892314,
