epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,510000.0,3770.0,4980.0,510000.0,135.27852,56.25,47.242645,-0.019463375,1e-04,,0.01,2.8248646,
0.0,520000.0,3839.0,5075.0,520000.0,135.45193,34.375,46.995193,-0.033238564,1e-04,,0.01,2.8093932,
0.0,530000.0,3910.0,5175.0,530000.0,135.54987,81.25,47.64151,-0.008168309,1e-04,,0.01,2.7614236,
0.0,540000.0,3980.0,5270.0,540000.0,135.67839,71.875,48.09028,-0.018784752,1e-04,,0.01,2.7630801,
0.0,550000.0,4052.0,5370.0,550000.0,135.73544,43.75,48.011364,-0.06779174,1e-04,,0.01,2.755784,
0.0,560000.0,4119.0,5465.0,560000.0,135.95532,71.875,48.4375,-0.060586743,1e-04,,0.01,2.7376137,
0.0,570000.0,4187.0,5565.0,570000.0,136.13565,78.125,48.958332,-0.054568492,1e-04,,0.01,2.7888823,
0.0,580000.0,4256.0,5660.0,580000.0,136.2782,50.0,48.97629,-0.022170031,1e-04,,0.01,2.7278996,
0.0,590000.0,4329.0,5760.0,590000.0,136.29013,75.0,49.417374,-0.010955751,1e-04,,0.01,2.761358,
0.0,600000.0,4399.0,5855.0,600000.0,136.39464,53.125,49.479168,-0.03395419,1e-04,,0.01,2.750324,
0.0,610000.0,4470.0,5955.0,610000.0,136.46532,37.5,49.282787,-0.014293835,1e-04,,0.01,2.797581,
0.0,620000.0,4540.0,6050.0,620000.0,136.56387,34.375,49.04234,-0.017000273,1e-04,,0.01,2.6605077,
