epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,176.0,95.0,10000.0,56.81818,28.125,28.125,-0.009829339,1e-04,,0.01,2.8884702,
0.0,20000.0,257.0,195.0,20000.0,77.821014,46.875,37.5,-0.015648566,1e-04,,0.01,2.8889112,
0.0,30000.0,333.0,290.0,30000.0,90.09009,59.375,44.791668,-0.036088385,1e-04,,0.01,2.8882174,
0.0,40000.0,413.0,390.0,40000.0,96.8523,28.125,40.625,-0.029883582,1e-04,,0.01,2.887177,
0.0,50000.0,489.0,485.0,50000.0,102.24949,65.625,45.625,-0.022830857,1e-04,,0.01,2.883487,
0.0,60000.0,563.0,585.0,60000.0,106.57194,21.875,41.666668,-0.0282321,1e-04,,0.01,2.8860786,
0.0,70000.0,639.0,680.0,70000.0,109.546165,46.875,42.410713,-0.014127539,1e-04,,0.01,2.8141887,
0.0,80000.0,714.0,780.0,80000.0,112.044815,28.125,40.625,-0.021679243,1e-04,,0.01,2.8759098,
0.0,90000.0,790.0,875.0,90000.0,113.92405,21.875,38.541668,-0.014571127,1e-04,,0.01,2.8700037,
0.0,100000.0,866.0,975.0,100000.0,115.47344,21.875,36.875,-0.019199338,1e-04,,0.01,2.870932,
0.0,110000.0,939.0,1070.0,110000.0,117.1459,6.25,34.090908,-0.023928046,1e-04,,0.01,2.8819168,
0.0,120000.0,1012.0,1170.0,120000.0,118.57707,50.0,35.416668,-0.020479308,1e-04,,0.01,2.8804226,
0.0,130000.0,1082.0,1265.0,130000.0,120.14787,46.875,36.298077,-0.013590794,1e-04,,0.01,2.8840296,
0.0,140000.0,1156.0,1365.0,140000.0,121.10727,68.75,38.61607,0.0035383236,1e-04,,0.01,2.868474,
0.0,150000.0,1230.0,1460.0,150000.0,121.95122,43.75,38.958332,-0.027895316,1e-04,,0.01,2.8736017,
0.0,160000.0,1307.0,1560.0,160000.0,122.41775,21.875,37.890625,-0.014800148,1e-04,,0.01,2.8787982,
0.0,170000.0,1383.0,1660.0,170000.0,122.92119,25.0,37.132355,-0.021885257,1e-04,,0.01,2.8741186,
0.0,180000.0,1456.0,1755.0,180000.0,123.62637,50.0,37.84722,-0.013758069,1e-04,,0.01,2.8616695,
0.0,190000.0,1531.0,1855.0,190000.0,124.10189,68.75,39.473682,-0.009424387,1e-04,,0.01,2.8634007,
0.0,200000.0,1601.0,1950.0,200000.0,124.92192,21.875,38.59375,-0.013410788,1e-04,,0.01,2.8785481,
0.0,210000.0,1672.0,2050.0,210000.0,125.59808,71.875,40.17857,-0.026036128,1e-04,,0.01,2.866718,
0.0,220000.0,1742.0,2145.0,220000.0,126.29162,25.0,39.488636,-0.03909838,1e-04,,0.01,2.8817604,
0.0,230000.0,1814.0,2245.0,230000.0,126.79162,28.125,38.994564,0.014488185,1e-04,,0.01,2.8600972,
0.0,240000.0,1885.0,2340.0,240000.0,127.32095,87.5,41.015625,-0.013613639,1e-04,,0.01,2.8491306,
0.0,250000.0,1953.0,2440.0,250000.0,128.0082,43.75,41.125,-0.019825885,1e-04,,0.01,2.8664417,
0.0,260000.0,2022.0,2535.0,260000.0,128.58556,59.375,41.826923,-0.008656733,1e-04,,0.01,2.8421783,
0.0,270000.0,2093.0,2635.0,270000.0,129.00143,15.625,40.85648,-0.018270478,1e-04,,0.01,2.8734274,
0.0,280000.0,2162.0,2730.0,280000.0,129.50972,46.875,41.07143,-0.014650835,1e-04,,0.01,2.8542283,
0.0,290000.0,2231.0,2830.0,290000.0,129.98656,37.5,40.948277,-0.0042494833,1e-04,,0.01,2.8528113,
0.0,300000.0,2301.0,2925.0,300000.0,130.3781,50.0,41.25,-0.008422737,1e-04,,0.01,2.8469212,
0.0,310000.0,2377.0,3025.0,310000.0,130.41649,62.5,41.935482,0.0009524056,1e-04,,0.01,2.849594,
0.0,320000.0,2447.0,3125.0,320000.0,130.77237,109.375,44.04297,0.0040008444,1e-04,,0.01,2.8229833,
0.0,330000.0,2514.0,3220.0,330000.0,131.26492,75.0,44.98106,-0.025342718,1e-04,,0.01,2.8206651,
0.0,340000.0,2585.0,3320.0,340000.0,131.52805,87.5,46.231617,-0.010600941,1e-04,,0.01,2.7921467,
0.0,350000.0,2654.0,3415.0,350000.0,131.87642,28.125,45.714287,-0.02467602,1e-04,,0.01,2.7801158,
0.0,360000.0,2724.0,3515.0,360000.0,132.15858,15.625,44.87847,-0.021961309,1e-04,,0.01,2.8411012,
0.0,370000.0,2795.0,3610.0,370000.0,132.37924,15.625,44.087837,-0.017532934,1e-04,,0.01,2.823161,
0.0,380000.0,2863.0,3710.0,380000.0,132.7279,50.0,44.24342,-0.019414907,1e-04,,0.01,2.841403,
0.0,390000.0,2933.0,3805.0,390000.0,132.96965,37.5,44.070515,-0.0049495725,1e-04,,0.01,2.825405,
0.0,400000.0,3003.0,3905.0,400000.0,133.20013,18.75,43.4375,-0.05354443,1e-04,,0.01,2.813729,
0.0,410000.0,3072.0,4000.0,410000.0,133.46355,37.5,43.292683,-0.03110373,1e-04,,0.01,2.799385,
0.0,420000.0,3141.0,4100.0,420000.0,133.71538,43.75,43.30357,-0.013911577,1e-04,,0.01,2.7846203,
0.0,430000.0,3209.0,4195.0,430000.0,133.99812,28.125,42.95058,-0.021014513,1e-04,,0.01,2.8588905,
0.0,440000.0,3281.0,4295.0,440000.0,134.10545,28.125,42.613636,-0.015381392,1e-04,,0.01,2.8000066,
0.0,450000.0,3351.0,4390.0,450000.0,134.28827,0.0,41.666668,-0.040348686,1e-04,,0.01,2.790833,
0.0,460000.0,3420.0,4490.0,460000.0,134.50293,65.625,42.1875,-0.054751754,1e-04,,0.01,2.8061118,
0.0,470000.0,3490.0,4585.0,470000.0,134.67049,56.25,42.486702,-0.00093925186,1e-04,,0.01,2.8457425,
0.0,480000.0,3561.0,4685.0,480000.0,134.7936,37.5,42.382812,-0.025856009,1e-04,,0.01,2.8401392,
0.0,490000.0,3633.0,4785.0,490000.0,134.87476,96.875,43.4949,-0.028765894,1e-04,,0.01,2.7967415,
0.0,500000.0,3701.0,4880.0,500000.0,135.09862,81.25,44.25,-0.016826272,1e-04,,0.01,2.7470021,
0.0,510000.0,3773.0,4980.0,510000.0,135.17094,0.0,43.382355,-0.05294621,1e-04,,0.01,2.8292305,
0.0,520000.0,3842.0,5075.0,520000.0,135.34618,28.125,43.088943,-0.037573222,1e-04,,0.01,2.7756171,
0.0,530000.0,3912.0,5175.0,530000.0,135.48058,6.25,42.393867,-0.042951565,1e-04,,0.01,2.7604303,
0.0,540000.0,3981.0,5270.0,540000.0,135.64432,21.875,42.01389,-0.021908956,1e-04,,0.01,2.8162236,
0.0,550000.0,4052.0,5370.0,550000.0,135.73544,43.75,42.045456,-0.028451044,1e-04,,0.01,2.7254431,
0.0,560000.0,4120.0,5465.0,560000.0,135.92233,65.625,42.46652,-0.011258107,1e-04,,0.01,2.7897944,
0.0,570000.0,4189.0,5565.0,570000.0,136.07066,53.125,42.653507,-0.053899992,1e-04,,0.01,2.747279,
0.0,580000.0,4261.0,5660.0,580000.0,136.11829,43.75,42.672413,-0.0067627695,1e-04,,0.01,2.7312894,
0.0,590000.0,4333.0,5760.0,590000.0,136.16432,93.75,43.538136,0.012263242,1e-04,,0.01,2.780214,
0.0,600000.0,4400.0,5855.0,600000.0,136.36363,21.875,43.177082,-0.010103393,1e-04,,0.01,2.729716,
