epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,179.0,95.0,10000.0,55.86592,65.625,65.625,-0.01829411,1e-04,,0.01,2.8885756,
0.0,20000.0,256.0,195.0,20000.0,78.125,15.625,40.625,-0.023707513,1e-04,,0.01,2.8892975,
0.0,30000.0,331.0,290.0,30000.0,90.63444,43.75,41.666668,-0.029651254,1e-04,,0.01,2.8877006,
0.0,40000.0,409.0,390.0,40000.0,97.799515,0.0,31.25,-0.022079274,1e-04,,0.01,2.888513,
0.0,50000.0,481.0,485.0,50000.0,103.9501,37.5,32.5,-0.027213633,1e-04,,0.01,2.88639,
0.0,60000.0,556.0,585.0,60000.0,107.913666,28.125,31.770834,-0.019708171,1e-04,,0.01,2.8850672,
0.0,70000.0,632.0,680.0,70000.0,110.75949,21.875,30.357143,-0.0050524683,1e-04,,0.01,2.8228188,
0.0,80000.0,706.0,780.0,80000.0,113.314445,68.75,35.15625,-0.020311814,1e-04,,0.01,2.8723965,
0.0,90000.0,781.0,875.0,90000.0,115.23688,59.375,37.84722,-0.033831876,1e-04,,0.01,2.8671253,
0.0,100000.0,856.0,975.0,100000.0,116.82243,84.375,42.5,-0.024435515,1e-04,,0.01,2.8766851,
0.0,110000.0,932.0,1070.0,110000.0,118.02575,96.875,47.44318,-0.018847618,1e-04,,0.01,2.877274,
0.0,120000.0,1007.0,1170.0,120000.0,119.16584,50.0,47.65625,-0.020418728,1e-04,,0.01,2.882489,
0.0,130000.0,1082.0,1265.0,130000.0,120.14787,37.5,46.875,-0.018505946,1e-04,,0.01,2.8773322,
0.0,140000.0,1158.0,1365.0,140000.0,120.8981,34.375,45.982143,-0.0037908535,1e-04,,0.01,2.8751051,
0.0,150000.0,1230.0,1460.0,150000.0,121.95122,59.375,46.875,-0.026642699,1e-04,,0.01,2.8843997,
0.0,160000.0,1308.0,1560.0,160000.0,122.32416,28.125,45.703125,-0.016492072,1e-04,,0.01,2.880829,
0.0,170000.0,1382.0,1660.0,170000.0,123.01013,59.375,46.507355,-0.016066074,1e-04,,0.01,2.8723302,
0.0,180000.0,1455.0,1755.0,180000.0,123.71134,28.125,45.48611,-0.008171281,1e-04,,0.01,2.8406503,
