epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,182.0,95.0,10000.0,54.945053,18.75,18.75,-0.02734028,1e-04,,0.01,2.8890812,
0.0,20000.0,264.0,195.0,20000.0,75.757576,34.375,26.5625,-0.015351533,1e-04,,0.01,2.8892438,
0.0,30000.0,335.0,290.0,30000.0,89.55224,43.75,32.291668,-0.028825648,1e-04,,0.01,2.8886442,
0.0,40000.0,416.0,390.0,40000.0,96.15385,21.875,29.6875,-0.01909412,1e-04,,0.01,2.8867764,
0.0,50000.0,485.0,485.0,50000.0,103.09278,43.75,32.5,-0.017670123,1e-04,,0.01,2.8844256,
0.0,60000.0,560.0,585.0,60000.0,107.14286,53.125,35.9375,-0.027927589,1e-04,,0.01,2.8846848,
0.0,70000.0,634.0,680.0,70000.0,110.410095,71.875,41.07143,-0.08491442,1e-04,,0.01,2.800968,
0.0,80000.0,707.0,780.0,80000.0,113.154175,37.5,40.625,-0.03283635,1e-04,,0.01,2.8757389,
0.0,90000.0,779.0,875.0,90000.0,115.53274,21.875,38.541668,-0.025402442,1e-04,,0.01,2.880576,
0.0,100000.0,858.0,975.0,100000.0,116.55012,46.875,39.375,-0.036575664,1e-04,,0.01,2.8693924,
0.0,110000.0,930.0,1070.0,110000.0,118.27957,40.625,39.488636,-0.032012835,1e-04,,0.01,2.8730307,
0.0,120000.0,1003.0,1170.0,120000.0,119.641075,78.125,42.708332,-0.024516948,1e-04,,0.01,2.881062,
0.0,130000.0,1074.0,1265.0,130000.0,121.04283,62.5,44.23077,-0.022426061,1e-04,,0.01,2.8721106,
0.0,140000.0,1151.0,1365.0,140000.0,121.63336,28.125,43.080357,-0.022159962,1e-04,,0.01,2.8648043,
0.0,150000.0,1226.0,1460.0,150000.0,122.349106,37.5,42.708332,-0.033990484,1e-04,,0.01,2.8745859,
0.0,160000.0,1302.0,1560.0,160000.0,122.88786,6.25,40.429688,-0.014435503,1e-04,,0.01,2.872016,
0.0,170000.0,1379.0,1660.0,170000.0,123.27774,21.875,39.338234,-0.024050223,1e-04,,0.01,2.8713722,
0.0,180000.0,1449.0,1755.0,180000.0,124.2236,31.25,38.88889,-0.03566005,1e-04,,0.01,2.844811,
0.0,190000.0,1524.0,1855.0,190000.0,124.67191,90.625,41.611843,-0.022137213,1e-04,,0.01,2.8725672,
0.0,200000.0,1592.0,1950.0,200000.0,125.62814,21.875,40.625,-0.020973854,1e-04,,0.01,2.8779685,
0.0,210000.0,1663.0,2050.0,210000.0,126.27781,31.25,40.17857,0.0036982312,1e-04,,0.01,2.869228,
