epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,183.0,95.0,10000.0,54.64481,15.625,15.625,-0.026578091,1e-04,,0.01,2.8891134,
0.0,20000.0,265.0,195.0,20000.0,75.471695,6.25,10.9375,-0.022699986,1e-04,,0.01,2.8892372,
0.0,30000.0,340.0,290.0,30000.0,88.23529,28.125,16.666666,-0.019574486,1e-04,,0.01,2.8859756,
0.0,40000.0,418.0,390.0,40000.0,95.69378,12.5,15.625,-0.022290997,1e-04,,0.01,2.8863206,
0.0,50000.0,493.0,485.0,50000.0,101.419876,21.875,16.875,-0.008654455,1e-04,,0.01,2.881253,
0.0,60000.0,572.0,585.0,60000.0,104.8951,34.375,19.791666,-0.028560393,1e-04,,0.01,2.8863897,
0.0,70000.0,647.0,680.0,70000.0,108.19165,21.875,20.089285,-0.015136449,1e-04,,0.01,2.8761659,
0.0,80000.0,725.0,780.0,80000.0,110.344826,21.875,20.3125,-0.00041550584,1e-04,,0.01,2.8713586,
0.0,90000.0,799.0,875.0,90000.0,112.6408,12.5,19.444445,-0.031714056,1e-04,,0.01,2.8744783,
0.0,100000.0,875.0,975.0,100000.0,114.28571,31.25,20.625,-0.0029212441,1e-04,,0.01,2.872581,
0.0,110000.0,952.0,1070.0,110000.0,115.54622,59.375,24.147728,-0.011731724,1e-04,,0.01,2.880961,
0.0,120000.0,1030.0,1170.0,120000.0,116.50485,40.625,25.520834,-0.009756453,1e-04,,0.01,2.8846915,
0.0,130000.0,1106.0,1265.0,130000.0,117.54069,71.875,29.086538,-0.014317506,1e-04,,0.01,2.8681266,
0.0,140000.0,1183.0,1365.0,140000.0,118.34319,0.0,27.008928,-0.007737756,1e-04,,0.01,2.8826065,
0.0,150000.0,1262.0,1460.0,150000.0,118.858955,21.875,26.666666,-0.02992212,1e-04,,0.01,2.8846774,
