epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,330000.0,2514.0,3220.0,330000.0,131.26492,53.125,53.503788,0.027365575,1e-04,,0.01,2.7566028,
0.0,340000.0,2587.0,3320.0,340000.0,131.42636,62.5,53.768383,0.025677508,1e-04,,0.01,2.7583213,
0.0,350000.0,2657.0,3415.0,350000.0,131.72751,15.625,52.67857,0.0119173145,1e-04,,0.01,2.7681558,
0.0,360000.0,2727.0,3515.0,360000.0,132.0132,0.0,51.21528,-0.042132996,1e-04,,0.01,2.8274274,
0.0,370000.0,2798.0,3610.0,370000.0,132.23732,21.875,50.4223,-0.018338857,1e-04,,0.01,2.8040583,
0.0,380000.0,2868.0,3710.0,380000.0,132.4965,6.25,49.25987,-0.060004894,1e-04,,0.01,2.8189569,
0.0,390000.0,2936.0,3805.0,390000.0,132.83379,18.75,48.477566,0.01355749,1e-04,,0.01,2.816089,
0.0,400000.0,3006.0,3905.0,400000.0,133.0672,37.5,48.203125,-0.038169526,1e-04,,0.01,2.8211083,
0.0,410000.0,3075.0,4000.0,410000.0,133.33333,40.625,48.01829,-0.003378014,1e-04,,0.01,2.7963665,
0.0,420000.0,3146.0,4100.0,420000.0,133.50285,25.0,47.470238,-0.015848868,1e-04,,0.01,2.8238347,
0.0,430000.0,3215.0,4195.0,430000.0,133.74806,40.625,47.311047,-0.027158199,1e-04,,0.01,2.8327122,
0.0,440000.0,3282.0,4295.0,440000.0,134.06459,6.25,46.377842,-0.021927413,1e-04,,0.01,2.808605,
0.0,450000.0,3350.0,4390.0,450000.0,134.32835,53.125,46.52778,-0.0109991785,1e-04,,0.01,2.8028727,
0.0,460000.0,3420.0,4490.0,460000.0,134.50293,21.875,45.991848,-0.03523445,1e-04,,0.01,2.7868543,
0.0,470000.0,3489.0,4585.0,470000.0,134.70909,21.875,45.47872,-0.038743913,1e-04,,0.01,2.8388352,
0.0,480000.0,3559.0,4685.0,480000.0,134.86934,43.75,45.442707,-0.031611532,1e-04,,0.01,2.8120015,
0.0,490000.0,3626.0,4785.0,490000.0,135.13513,50.0,45.535713,0.0027550813,1e-04,,0.01,2.8026156,
0.0,500000.0,3696.0,4880.0,500000.0,135.28139,46.875,45.5625,-0.034995906,1e-04,,0.01,2.693662,
0.0,510000.0,3765.0,4980.0,510000.0,135.45816,87.5,46.384804,0.0084258,1e-04,,0.01,2.8302555,
0.0,520000.0,3831.0,5075.0,520000.0,135.7348,75.0,46.935097,-0.01977264,1e-04,,0.01,2.8018305,
0.0,530000.0,3902.0,5175.0,530000.0,135.82777,56.25,47.110847,-0.060958866,1e-04,,0.01,2.7990289,
0.0,540000.0,3967.0,5270.0,540000.0,136.12302,12.5,46.469906,0.034080487,1e-04,,0.01,2.7641866,
0.0,550000.0,4035.0,5370.0,550000.0,136.30731,71.875,46.93182,0.013530584,1e-04,,0.01,2.6903665,
0.0,560000.0,4104.0,5465.0,560000.0,136.45224,43.75,46.875,0.0043889876,1e-04,,0.01,2.799968,
0.0,570000.0,4175.0,5565.0,570000.0,136.52695,50.0,46.929825,-0.025410533,1e-04,,0.01,2.7654903,
0.0,580000.0,4245.0,5660.0,580000.0,136.63133,78.125,47.467674,-0.031328138,1e-04,,0.01,2.686998,
0.0,590000.0,4314.0,5760.0,590000.0,136.76402,40.625,47.351696,0.006614791,1e-04,,0.01,2.742975,
0.0,600000.0,4383.0,5855.0,600000.0,136.89253,34.375,47.135418,-0.019067418,1e-04,,0.01,2.6734793,
0.0,610000.0,4454.0,5955.0,610000.0,136.95555,81.25,47.69467,-0.020375978,1e-04,,0.01,2.8112292,
0.0,620000.0,4523.0,6050.0,620000.0,137.07716,65.625,47.98387,-0.014759899,1e-04,,0.01,2.6878774,
