epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,176.0,95.0,10000.0,56.81818,28.125,28.125,-0.021644296,1e-04,,0.01,2.888545,
0.0,20000.0,259.0,195.0,20000.0,77.22008,25.0,26.5625,-0.03080227,1e-04,,0.01,2.889471,
0.0,30000.0,331.0,290.0,30000.0,90.63444,15.625,22.916666,-0.026596038,1e-04,,0.01,2.8888478,
0.0,40000.0,413.0,390.0,40000.0,96.8523,37.5,26.5625,-0.014811261,1e-04,,0.01,2.8879654,
0.0,50000.0,490.0,485.0,50000.0,102.04082,28.125,26.875,-0.017841127,1e-04,,0.01,2.884684,
0.0,60000.0,573.0,585.0,60000.0,104.71204,37.5,28.645834,-0.020125374,1e-04,,0.01,2.8857706,
0.0,70000.0,649.0,680.0,70000.0,107.858246,96.875,38.392857,0.01733966,1e-04,,0.01,2.8502262,
0.0,80000.0,728.0,780.0,80000.0,109.89011,12.5,35.15625,-0.033538245,1e-04,,0.01,2.8789191,
0.0,90000.0,808.0,875.0,90000.0,111.38614,37.5,35.416668,-0.029732205,1e-04,,0.01,2.8558416,
0.0,100000.0,887.0,975.0,100000.0,112.73957,37.5,35.625,-0.015966872,1e-04,,0.01,2.865747,
0.0,110000.0,964.0,1070.0,110000.0,114.10789,43.75,36.363636,-0.022995656,1e-04,,0.01,2.8846607,
0.0,120000.0,1041.0,1170.0,120000.0,115.27377,18.75,34.895832,-0.020320807,1e-04,,0.01,2.8792834,
0.0,130000.0,1116.0,1265.0,130000.0,116.48746,46.875,35.817307,-0.0044435333,1e-04,,0.01,2.8697941,
0.0,140000.0,1192.0,1365.0,140000.0,117.44966,53.125,37.05357,-0.017691001,1e-04,,0.01,2.8774922,
0.0,150000.0,1269.0,1460.0,150000.0,118.20331,21.875,36.041668,-0.020786652,1e-04,,0.01,2.8730204,
0.0,160000.0,1345.0,1560.0,160000.0,118.95911,31.25,35.742188,-0.006907954,1e-04,,0.01,2.870742,
0.0,170000.0,1422.0,1660.0,170000.0,119.54993,65.625,37.5,-0.019826692,1e-04,,0.01,2.862865,
0.0,180000.0,1501.0,1755.0,180000.0,119.92005,50.0,38.194443,-0.0054443236,1e-04,,0.01,2.8663223,
0.0,190000.0,1576.0,1855.0,190000.0,120.55837,62.5,39.473682,-0.02718963,1e-04,,0.01,2.8770466,
0.0,200000.0,1646.0,1950.0,200000.0,121.50668,6.25,37.8125,0.0030503813,1e-04,,0.01,2.7746654,
0.0,210000.0,1720.0,2050.0,210000.0,122.093025,46.875,38.24405,-0.014941305,1e-04,,0.01,2.8826368,
0.0,220000.0,1791.0,2145.0,220000.0,122.8364,31.25,37.926136,-0.029138189,1e-04,,0.01,2.8811607,
0.0,230000.0,1861.0,2245.0,230000.0,123.58947,75.0,39.538044,-0.0037478833,1e-04,,0.01,2.8357809,
0.0,240000.0,1931.0,2340.0,240000.0,124.28793,21.875,38.802082,-0.046272412,1e-04,,0.01,2.870604,
0.0,250000.0,2004.0,2440.0,250000.0,124.750496,53.125,39.375,-0.041263107,1e-04,,0.01,2.852068,
0.0,260000.0,2076.0,2535.0,260000.0,125.240845,6.25,38.10096,-0.04119588,1e-04,,0.01,2.8726885,
0.0,270000.0,2147.0,2635.0,270000.0,125.75687,50.0,38.541668,-0.013966963,1e-04,,0.01,2.8649917,
0.0,280000.0,2215.0,2730.0,280000.0,126.410835,6.25,37.388393,-0.0058781607,1e-04,,0.01,2.8739376,
0.0,290000.0,2288.0,2830.0,290000.0,126.74825,53.125,37.931034,-0.0069911145,1e-04,,0.01,2.8459613,
0.0,300000.0,2361.0,2925.0,300000.0,127.064804,65.625,38.854168,-0.02650559,1e-04,,0.01,2.8390453,
