epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,175.0,95.0,10000.0,57.142857,28.125,28.125,-0.025921905,1e-04,,0.01,2.8893178,
0.0,20000.0,255.0,195.0,20000.0,78.43137,46.875,37.5,-0.027818913,1e-04,,0.01,2.889482,
0.0,30000.0,330.0,290.0,30000.0,90.90909,28.125,34.375,-0.022831153,1e-04,,0.01,2.888468,
0.0,40000.0,409.0,390.0,40000.0,97.799515,15.625,29.6875,-0.014544577,1e-04,,0.01,2.8880575,
0.0,50000.0,484.0,485.0,50000.0,103.305786,75.0,38.75,-0.0074136257,1e-04,,0.01,2.8843844,
0.0,60000.0,558.0,585.0,60000.0,107.52688,21.875,35.9375,-0.030778466,1e-04,,0.01,2.885589,
0.0,70000.0,634.0,680.0,70000.0,110.410095,31.25,35.267857,-0.01471293,1e-04,,0.01,2.8087707,
0.0,80000.0,711.0,780.0,80000.0,112.51758,43.75,36.328125,-0.02123258,1e-04,,0.01,2.878626,
0.0,90000.0,786.0,875.0,90000.0,114.503815,6.25,32.98611,-0.014124742,1e-04,,0.01,2.8623626,
0.0,100000.0,860.0,975.0,100000.0,116.27907,28.125,32.5,-0.025704492,1e-04,,0.01,2.8822277,
0.0,110000.0,932.0,1070.0,110000.0,118.02575,56.25,34.659092,-0.0466904,1e-04,,0.01,2.8788362,
0.0,120000.0,1005.0,1170.0,120000.0,119.402985,6.25,32.291668,-0.0057306313,1e-04,,0.01,2.8810253,
0.0,130000.0,1080.0,1265.0,130000.0,120.37037,12.5,30.76923,-0.03164589,1e-04,,0.01,2.8793578,
0.0,140000.0,1157.0,1365.0,140000.0,121.002594,0.0,28.571428,-0.012194961,1e-04,,0.01,2.8735852,
0.0,150000.0,1232.0,1460.0,150000.0,121.75325,18.75,27.916666,-0.012436638,1e-04,,0.01,2.8720531,
0.0,160000.0,1309.0,1560.0,160000.0,122.23071,81.25,31.25,-0.011709021,1e-04,,0.01,2.8726103,
0.0,170000.0,1384.0,1660.0,170000.0,122.83237,81.25,34.191177,-0.03925827,1e-04,,0.01,2.8754156,
0.0,180000.0,1457.0,1755.0,180000.0,123.54153,12.5,32.98611,-0.0072048167,1e-04,,0.01,2.8300972,
0.0,190000.0,1530.0,1855.0,190000.0,124.18301,37.5,33.223682,-0.031562787,1e-04,,0.01,2.866788,
0.0,200000.0,1602.0,1950.0,200000.0,124.84395,43.75,33.75,-0.019439556,1e-04,,0.01,2.8760135,
0.0,210000.0,1673.0,2050.0,210000.0,125.52301,31.25,33.63095,-0.028431088,1e-04,,0.01,2.874085,
0.0,220000.0,1742.0,2145.0,220000.0,126.29162,31.25,33.522728,-0.029861845,1e-04,,0.01,2.8858702,
0.0,230000.0,1811.0,2245.0,230000.0,127.001656,53.125,34.375,-0.050693095,1e-04,,0.01,2.8723514,
0.0,240000.0,1880.0,2340.0,240000.0,127.65958,37.5,34.505207,-0.02184334,1e-04,,0.01,2.8793252,
0.0,250000.0,1950.0,2440.0,250000.0,128.20512,31.25,34.375,-0.023194704,1e-04,,0.01,2.8799677,
