epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,177.0,95.0,10000.0,56.497173,0.0,0.0,-0.025503881,1e-04,,0.01,2.8887687,
0.0,20000.0,257.0,195.0,20000.0,77.821014,6.25,3.125,-0.030863615,1e-04,,0.01,2.889105,
0.0,30000.0,334.0,290.0,30000.0,89.82036,25.0,10.416667,-0.02127958,1e-04,,0.01,2.8854995,
0.0,40000.0,412.0,390.0,40000.0,97.08738,50.0,20.3125,-0.028692389,1e-04,,0.01,2.887776,
0.0,50000.0,486.0,485.0,50000.0,102.88066,12.5,18.75,-0.023955451,1e-04,,0.01,2.8845537,
0.0,60000.0,559.0,585.0,60000.0,107.334526,78.125,28.645834,-0.020535387,1e-04,,0.01,2.8859026,
0.0,70000.0,634.0,680.0,70000.0,110.410095,43.75,30.803572,-0.0125303045,1e-04,,0.01,2.8700283,
0.0,80000.0,707.0,780.0,80000.0,113.154175,50.0,33.203125,-0.02498063,1e-04,,0.01,2.8773367,
0.0,90000.0,780.0,875.0,90000.0,115.38461,43.75,34.375,-0.01521051,1e-04,,0.01,2.8725734,
0.0,100000.0,854.0,975.0,100000.0,117.096016,43.75,35.3125,-0.022093266,1e-04,,0.01,2.8758135,
0.0,110000.0,931.0,1070.0,110000.0,118.15253,31.25,34.94318,-0.017405398,1e-04,,0.01,2.8755143,
0.0,120000.0,1005.0,1170.0,120000.0,119.402985,28.125,34.375,-0.013201468,1e-04,,0.01,2.881968,
0.0,130000.0,1079.0,1265.0,130000.0,120.481926,37.5,34.615383,-0.047703363,1e-04,,0.01,2.8746722,
0.0,140000.0,1152.0,1365.0,140000.0,121.52778,65.625,36.830357,-0.012713639,1e-04,,0.01,2.8772762,
0.0,150000.0,1225.0,1460.0,150000.0,122.44898,28.125,36.25,-0.03162318,1e-04,,0.01,2.87191,
0.0,160000.0,1302.0,1560.0,160000.0,122.88786,18.75,35.15625,-0.012699651,1e-04,,0.01,2.883378,
0.0,170000.0,1378.0,1660.0,170000.0,123.367195,43.75,35.661766,-0.045985907,1e-04,,0.01,2.8675919,
0.0,180000.0,1449.0,1755.0,180000.0,124.2236,50.0,36.458332,-0.04685314,1e-04,,0.01,2.8510604,
0.0,190000.0,1527.0,1855.0,190000.0,124.42698,6.25,34.86842,-0.036457382,1e-04,,0.01,2.8740845,
0.0,200000.0,1595.0,1950.0,200000.0,125.39185,53.125,35.78125,-0.018021053,1e-04,,0.01,2.878305,
0.0,210000.0,1665.0,2050.0,210000.0,126.12613,43.75,36.160713,-0.018290801,1e-04,,0.01,2.874372,
0.0,220000.0,1732.0,2145.0,220000.0,127.02078,62.5,37.357956,-0.029343998,1e-04,,0.01,2.8817778,
0.0,230000.0,1803.0,2245.0,230000.0,127.56517,68.75,38.722828,-0.014410097,1e-04,,0.01,2.8560877,
0.0,240000.0,1870.0,2340.0,240000.0,128.34224,50.0,39.192707,-0.022932898,1e-04,,0.01,2.82821,
0.0,250000.0,1942.0,2440.0,250000.0,128.73326,65.625,40.25,-0.02572145,1e-04,,0.01,2.8538778,
0.0,260000.0,2010.0,2535.0,260000.0,129.35324,121.875,43.389423,0.03167288,1e-04,,0.01,2.812891,
0.0,270000.0,2081.0,2635.0,270000.0,129.74532,68.75,44.328705,-0.010025719,1e-04,,0.01,2.8679566,
0.0,280000.0,2150.0,2730.0,280000.0,130.23256,21.875,43.526787,-0.007782287,1e-04,,0.01,2.8625069,
0.0,290000.0,2220.0,2830.0,290000.0,130.63063,31.25,43.103447,-0.01937397,1e-04,,0.01,2.8479028,
0.0,300000.0,2292.0,2925.0,300000.0,130.89005,31.25,42.708332,-0.021901257,1e-04,,0.01,2.8114588,
0.0,310000.0,2365.0,3025.0,310000.0,131.07822,68.75,43.548386,-0.026241833,1e-04,,0.01,2.8672943,
0.0,320000.0,2434.0,3125.0,320000.0,131.47083,43.75,43.554688,-0.0066786464,1e-04,,0.01,2.8645587,
0.0,330000.0,2506.0,3220.0,330000.0,131.68396,6.25,42.424244,-0.056405112,1e-04,,0.01,2.8532848,
0.0,340000.0,2578.0,3320.0,340000.0,131.88518,28.125,42.003677,-0.036237713,1e-04,,0.01,2.7937844,
0.0,350000.0,2649.0,3415.0,350000.0,132.12534,12.5,41.160713,0.016754724,1e-04,,0.01,2.756195,
0.0,360000.0,2719.0,3515.0,360000.0,132.40161,28.125,40.79861,-0.021517763,1e-04,,0.01,2.8154035,
0.0,370000.0,2791.0,3610.0,370000.0,132.56897,18.75,40.2027,-0.03739348,1e-04,,0.01,2.8226323,
0.0,380000.0,2862.0,3710.0,380000.0,132.77428,71.875,41.036182,-0.023143923,1e-04,,0.01,2.829848,
0.0,390000.0,2931.0,3805.0,390000.0,133.0604,37.5,40.945515,-0.028199106,1e-04,,0.01,2.8084915,
0.0,400000.0,3001.0,3905.0,400000.0,133.28891,68.75,41.640625,-0.025097432,1e-04,,0.01,2.8070772,
0.0,410000.0,3070.0,4000.0,410000.0,133.55049,53.125,41.92073,-0.031690866,1e-04,,0.01,2.8011703,
0.0,420000.0,3142.0,4100.0,420000.0,133.67282,59.375,42.33631,-0.03858311,1e-04,,0.01,2.8178477,
0.0,430000.0,3214.0,4195.0,430000.0,133.78967,28.125,42.005814,-0.04364757,1e-04,,0.01,2.8585973,
0.0,440000.0,3285.0,4295.0,440000.0,133.94215,28.125,41.690342,-0.012809924,1e-04,,0.01,2.8101068,
0.0,450000.0,3352.0,4390.0,450000.0,134.24821,65.625,42.22222,0.033020865,1e-04,,0.01,2.795469,
