epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,175.0,95.0,10000.0,57.142857,31.25,31.25,-0.02497087,1e-04,,0.01,2.88216,
0.0,20000.0,250.0,195.0,20000.0,80.0,28.125,29.6875,-0.025455402,1e-04,,0.01,2.8854194,
0.0,30000.0,323.0,290.0,30000.0,92.87926,18.75,26.041666,-0.020167114,1e-04,,0.01,2.8772275,
0.0,40000.0,399.0,390.0,40000.0,100.250626,65.625,35.9375,-0.03025223,1e-04,,0.01,2.8831425,
0.0,50000.0,469.0,485.0,50000.0,106.60981,46.875,38.125,-0.019294318,1e-04,,0.01,2.887283,
0.0,60000.0,542.0,585.0,60000.0,110.7011,37.5,38.020832,-0.032890778,1e-04,,0.01,2.882587,
