epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,1e-04,,0.01,,
0.0,10000.0,170.0,95.0,10000.0,58.82353,15.625,15.625,-0.021240529,1e-04,,0.01,2.883407,
0.0,20000.0,244.0,195.0,20000.0,81.96722,59.375,37.5,-0.028468495,1e-04,,0.01,2.8867598,
0.0,30000.0,320.0,290.0,30000.0,93.75,50.0,41.666668,-0.036771074,1e-04,,0.01,2.8792648,
0.0,40000.0,395.0,390.0,40000.0,101.26582,21.875,36.71875,-0.026614452,1e-04,,0.01,2.8872225,
0.0,50000.0,467.0,485.0,50000.0,107.06638,6.25,30.625,-0.02178356,1e-04,,0.01,2.8875186,
0.0,60000.0,545.0,585.0,60000.0,110.09174,31.25,30.729166,-0.01963847,1e-04,,0.01,2.8805132,
